"Step","desert-sweep-10 - train/eps_reward","desert-sweep-10 - train/eps_reward__MIN","desert-sweep-10 - train/eps_reward__MAX","azure-sweep-6 - train/eps_reward","azure-sweep-6 - train/eps_reward__MIN","azure-sweep-6 - train/eps_reward__MAX","dutiful-sweep-4 - train/eps_reward","dutiful-sweep-4 - train/eps_reward__MIN","dutiful-sweep-4 - train/eps_reward__MAX","resilient-sweep-2 - train/eps_reward","resilient-sweep-2 - train/eps_reward__MIN","resilient-sweep-2 - train/eps_reward__MAX"
"3688","0.73","0.73","0.73","0.82","0.82","0.82","0.685","0.685","0.685","0.685","0.685","0.685"
"3689","0","0","0","0.7525","0.7525","0.7525","0","0","0","0.595","0.595","0.595"
"3690","0.82","0.82","0.82","0.73","0.73","0.73","0.55","0.55","0.55","0.7075","0.7075","0.7075"
"3691","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865","0.6625","0.6625","0.6625"
"3692","0.775","0.775","0.775","0.73","0.73","0.73","0.73","0.73","0.73","0.595","0.595","0.595"
"3693","0","0","0","0.775","0.775","0.775","0","0","0","0.7525","0.7525","0.7525"
"3694","0.865","0.865","0.865","0.73","0.73","0.73","0.82","0.82","0.82","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"3695","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"3696","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0","0","0"
"3697","0.91","0.91","0.91","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.91","0.91","0.91"
"3698","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"3699","0.73","0.73","0.73","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"3700","0.865","0.865","0.865","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.82","0.82","0.82","0.4375","0.4375","0.4375"
"3701","0","0","0","0.595","0.595","0.595","0","0","0","0.7525","0.7525","0.7525"
"3702","0","0","0","0.7075","0.7075","0.7075","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.73","0.73","0.73"
"3703","0","0","0","0.82","0.82","0.82","0","0","0","0.82","0.82","0.82"
"3704","0.73","0.73","0.73","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075"
"3705","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"3706","0.865","0.865","0.865","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.865","0.865","0.865","0.82","0.82","0.82"
"3707","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"3708","0.6625","0.6625","0.6625","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6625","0.6625","0.6625","0","0","0"
"3709","0","0","0","0.5725","0.5725","0.5725","0.5275","0.5275","0.5275","0.5275","0.5275","0.5275"
"3710","0.7975","0.7975","0.7975","0.3025","0.3025","0.3025","0.7525","0.7525","0.7525","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"3711","0.73","0.73","0.73","0.8425","0.8425","0.8425","0.685","0.685","0.685","0.8425","0.8425","0.8425"
"3712","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"3713","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.55","0.55","0.55"
"3714","0","0","0","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"3715","0.82","0.82","0.82","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"3716","0.73","0.73","0.73","0.5275","0.5275","0.5275","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075"
"3717","0","0","0","0.82","0.82","0.82","0.5275","0.5275","0.5275","0.8425","0.8425","0.8425"
"3718","0.73","0.73","0.73","0.82","0.82","0.82","0.685","0.685","0.685","0.865","0.865","0.865"
"3719","0","0","0","0.37","0.37","0.37","0","0","0","0.775","0.775","0.775"
"3720","0.91","0.91","0.91","0.91","0.91","0.91","0.8875","0.8875","0.8875","0.91","0.91","0.91"
"3721","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.73","0.73","0.73","0.595","0.595","0.595"
"3722","0.865","0.865","0.865","0","0","0","0.865","0.865","0.865","0.12250000000000005","0.12250000000000005","0.12250000000000005"
"3723","0","0","0","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"3724","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.73","0.73","0.73","0.21250000000000002","0.21250000000000002","0.21250000000000002"
"3725","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82"
"3726","0","0","0","0","0","0","0.55","0.55","0.55","0.595","0.595","0.595"
"3727","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"3728","0.8875","0.8875","0.8875","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"3729","0","0","0","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0","0","0"
"3730","0.7075","0.7075","0.7075","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"3731","0","0","0","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.55","0.55","0.55"
"3732","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"3733","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.5275","0.5275","0.5275","0.7525","0.7525","0.7525"
"3734","0.73","0.73","0.73","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"3735","0.8425","0.8425","0.8425","0","0","0","0.8425","0.8425","0.8425","0","0","0"
"3736","0.82","0.82","0.82","0.595","0.595","0.595","0.775","0.775","0.775","0.7075","0.7075","0.7075"
"3737","0.775","0.775","0.775","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.775","0.775","0.775","0.18999999999999995","0.18999999999999995","0.18999999999999995"
"3738","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82","0.685","0.685","0.685"
"3739","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.8425","0.8425","0.8425"
"3740","0.865","0.865","0.865","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.775","0.775","0.775"
"3741","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"3742","0.865","0.865","0.865","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.775","0.775","0.775"
"3743","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"3744","0","0","0","0.595","0.595","0.595","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.7075","0.7075","0.7075"
"3745","0","0","0","0.7525","0.7525","0.7525","0","0","0","0","0","0"
"3746","0.865","0.865","0.865","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.8425","0.8425","0.8425","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"3747","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875"
"3748","0","0","0","0.7975","0.7975","0.7975","0","0","0","0.7975","0.7975","0.7975"
"3749","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875"
"3750","0.7525","0.7525","0.7525","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"3751","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.82","0.82","0.82","0.91","0.91","0.91"
"3752","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.82","0.82","0.82","0.14500000000000002","0.14500000000000002","0.14500000000000002"
"3753","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.73","0.73","0.73"
"3754","0.8425","0.8425","0.8425","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.7975","0.7975","0.7975","0.685","0.685","0.685"
"3755","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"3756","0.82","0.82","0.82","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.82","0.82","0.82","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"3757","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"3758","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"3759","0.775","0.775","0.775","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075"
"3760","0.8425","0.8425","0.8425","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"3761","0.6625","0.6625","0.6625","0.8425","0.8425","0.8425","0.595","0.595","0.595","0.8425","0.8425","0.8425"
"3762","0.7975","0.7975","0.7975","0.595","0.595","0.595","0.595","0.595","0.595","0.8425","0.8425","0.8425"
"3763","0","0","0","0.73","0.73","0.73","0","0","0","0.73","0.73","0.73"
"3764","0.865","0.865","0.865","0","0","0","0.865","0.865","0.865","0.7075","0.7075","0.7075"
"3765","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"3767","0.865","0.865","0.865","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.7975","0.7975","0.7975"
"3768","0.8425","0.8425","0.8425","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.685","0.685","0.685"
"3769","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"3770","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875"
"3771","0","0","0","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.685","0.685","0.685"
"3772","0.91","0.91","0.91","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.775","0.775","0.775"
"3773","0.865","0.865","0.865","0.7525","0.7525","0.7525","0.865","0.865","0.865","0.775","0.775","0.775"
"3774","0.865","0.865","0.865","0","0","0","0.865","0.865","0.865","0","0","0"
"3775","0","0","0","0.685","0.685","0.685","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.7525","0.7525","0.7525"
"3776","0.91","0.91","0.91","0.3025","0.3025","0.3025","0.91","0.91","0.91","0.82","0.82","0.82"
"3777","0","0","0","0.4375","0.4375","0.4375","0","0","0","0.7525","0.7525","0.7525"
"3778","0.6625","0.6625","0.6625","0.685","0.685","0.685","0.82","0.82","0.82","0.82","0.82","0.82"
"3779","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.6625","0.6625","0.6625","0.8875","0.8875","0.8875"
"3780","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.685","0.685","0.685"
"3781","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.865","0.865","0.865","0","0","0"
"3782","0.9325","0.9325","0.9325","0.91","0.91","0.91","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"3783","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"3784","0.73","0.73","0.73","0.775","0.775","0.775","0.73","0.73","0.73","0","0","0"
"3785","0","0","0","0.55","0.55","0.55","0","0","0","0.5725","0.5725","0.5725"
"3786","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.82","0.82","0.82","0","0","0"
"3787","0.82","0.82","0.82","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"3788","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.82","0.82","0.82"
"3789","0.8875","0.8875","0.8875","0","0","0","0.865","0.865","0.865","0","0","0"
"3790","0.685","0.685","0.685","0.7075","0.7075","0.7075","0.5725","0.5725","0.5725","0.7075","0.7075","0.7075"
"3791","0","0","0","0.73","0.73","0.73","0","0","0","0.3025","0.3025","0.3025"
"3792","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"3793","0.91","0.91","0.91","0.82","0.82","0.82","0.91","0.91","0.91","0.7975","0.7975","0.7975"
"3794","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"3795","0.7075","0.7075","0.7075","0","0","0","0.7075","0.7075","0.7075","0","0","0"
"3796","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.7975","0.7975","0.7975"
"3797","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"3798","0.8425","0.8425","0.8425","0.55","0.55","0.55","0.7525","0.7525","0.7525","0.4375","0.4375","0.4375"
"3799","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.775","0.775","0.775"
"3800","0.7975","0.7975","0.7975","0.73","0.73","0.73","0","0","0","0.7975","0.7975","0.7975"
"3801","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.865","0.865","0.865","0.7525","0.7525","0.7525","0.865","0.865","0.865"
"3802","0.7525","0.7525","0.7525","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.7075","0.7075","0.7075","0","0","0"
"3803","0.8425","0.8425","0.8425","0","0","0","0.82","0.82","0.82","0","0","0"
"3804","0.82","0.82","0.82","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865"
"3805","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.5275","0.5275","0.5275"
"3806","0","0","0","0.6625","0.6625","0.6625","0","0","0","0.685","0.685","0.685"
"3807","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82"
"3808","0.8425","0.8425","0.8425","0.6625","0.6625","0.6625","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"3809","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"3810","0.82","0.82","0.82","0.6625","0.6625","0.6625","0.82","0.82","0.82","0.6625","0.6625","0.6625"
"3811","0.6625","0.6625","0.6625","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"3812","0.865","0.865","0.865","0.73","0.73","0.73","0.865","0.865","0.865","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"3813","0.82","0.82","0.82","0.775","0.775","0.775","0.82","0.82","0.82","0.775","0.775","0.775"
"3814","0.73","0.73","0.73","0","0","0","0.685","0.685","0.685","0.6625","0.6625","0.6625"
"3815","0","0","0","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"3816","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"3817","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865","0.775","0.775","0.775"
"3818","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"3819","0.865","0.865","0.865","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.82","0.82","0.82"
"3820","0.7075","0.7075","0.7075","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"3821","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"3822","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"3823","0.73","0.73","0.73","0.865","0.865","0.865","0.73","0.73","0.73","0.73","0.73","0.73"
"3824","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865","0.775","0.775","0.775"
"3825","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.4375","0.4375","0.4375"
"3826","0.7975","0.7975","0.7975","0.5725","0.5725","0.5725","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"3827","0","0","0","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"3828","0.775","0.775","0.775","0","0","0","0.73","0.73","0.73","0","0","0"
"3829","0.8425","0.8425","0.8425","0.4375","0.4375","0.4375","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075"
"3830","0","0","0","0.5725","0.5725","0.5725","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.73","0.73","0.73"
"3831","0","0","0","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"3832","0.55","0.55","0.55","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"3833","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"3834","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425"
"3835","0","0","0","0.8425","0.8425","0.8425","0.5725","0.5725","0.5725","0.8425","0.8425","0.8425"
"3836","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"3837","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7975","0.7975","0.7975","0","0","0"
"3838","0.775","0.775","0.775","0.55","0.55","0.55","0.73","0.73","0.73","0","0","0"
"3839","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"3840","0.8875","0.8875","0.8875","0.685","0.685","0.685","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"3841","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.5725","0.5725","0.5725","0.7975","0.7975","0.7975"
"3842","0.7525","0.7525","0.7525","0.55","0.55","0.55","0.73","0.73","0.73","0","0","0"
"3843","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"3844","0.91","0.91","0.91","0.82","0.82","0.82","0.91","0.91","0.91","0.82","0.82","0.82"
"3845","0","0","0","0.3025","0.3025","0.3025","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075"
"3846","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"3847","0","0","0","0.775","0.775","0.775","0","0","0","0.775","0.775","0.775"
"3848","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.82","0.82","0.82","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"3849","0.865","0.865","0.865","0.73","0.73","0.73","0.865","0.865","0.865","0.73","0.73","0.73"
"3850","0.82","0.82","0.82","0.73","0.73","0.73","0.775","0.775","0.775","0.865","0.865","0.865"
"3851","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"3852","0","0","0","0.82","0.82","0.82","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.865","0.865","0.865"
"3853","0.7525","0.7525","0.7525","0.4375","0.4375","0.4375","0.8425","0.8425","0.8425","0.4375","0.4375","0.4375"
"3854","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"3855","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.73","0.73","0.73"
"3856","0","0","0","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425"
"3857","0.8875","0.8875","0.8875","0.73","0.73","0.73","0.8875","0.8875","0.8875","0","0","0"
"3858","0.82","0.82","0.82","0.91","0.91","0.91","0.55","0.55","0.55","0.91","0.91","0.91"
"3859","0.775","0.775","0.775","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.82","0.82","0.82","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"3860","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.8425","0.8425","0.8425"
"3861","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865","0.775","0.775","0.775"
"3862","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"3863","0.8425","0.8425","0.8425","0.685","0.685","0.685","0.8425","0.8425","0.8425","0.5725","0.5725","0.5725"
"3864","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"3865","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"3866","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"3867","0.73","0.73","0.73","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.7525","0.7525","0.7525","0.25750000000000006","0.25750000000000006","0.25750000000000006"
"3868","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.5275","0.5275","0.5275"
"3869","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.82","0.82","0.82","0.37","0.37","0.37","0.82","0.82","0.82"
"3870","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"3871","0.6625","0.6625","0.6625","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82"
"3872","0.55","0.55","0.55","0.595","0.595","0.595","0.55","0.55","0.55","0.6625","0.6625","0.6625"
"3873","0.8425","0.8425","0.8425","0.73","0.73","0.73","0.865","0.865","0.865","0.7525","0.7525","0.7525"
"3874","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"3875","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"3876","0","0","0","0.7975","0.7975","0.7975","0.5275","0.5275","0.5275","0.235","0.235","0.235"
"3877","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"3878","0","0","0","0.865","0.865","0.865","0","0","0","0.865","0.865","0.865"
"3879","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.82","0.82","0.82"
"3880","0","0","0","0.37","0.37","0.37","0.685","0.685","0.685","0.685","0.685","0.685"
"3881","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"3882","0","0","0","0.7525","0.7525","0.7525","0","0","0","0.775","0.775","0.775"
"3883","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"3884","0","0","0","0.7525","0.7525","0.7525","0","0","0","0.775","0.775","0.775"
"3885","0.73","0.73","0.73","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82"
"3886","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.595","0.595","0.595"
"3887","0.4375","0.4375","0.4375","0.91","0.91","0.91","0.685","0.685","0.685","0.91","0.91","0.91"
"3888","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"3889","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865","0.7525","0.7525","0.7525"
"3890","0.865","0.865","0.865","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.82","0.82","0.82"
"3891","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.685","0.685","0.685","0.3025","0.3025","0.3025","0.685","0.685","0.685"
"3892","0","0","0","0.82","0.82","0.82","0","0","0","0.82","0.82","0.82"
"3893","0.91","0.91","0.91","0.775","0.775","0.775","0.7075","0.7075","0.7075","0.82","0.82","0.82"
"3894","0.7075","0.7075","0.7075","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.685","0.685","0.685","0","0","0"
"3895","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.865","0.865","0.865"
"3896","0.6625","0.6625","0.6625","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075"
"3897","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"3898","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.6625","0.6625","0.6625"
"3899","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"3900","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.7525","0.7525","0.7525","0","0","0"
"3901","0.685","0.685","0.685","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.8425","0.8425","0.8425"
"3902","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.8425","0.8425","0.8425"
"3903","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"3904","0.7975","0.7975","0.7975","0.5725","0.5725","0.5725","0.7075","0.7075","0.7075","0","0","0"
"3905","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"3906","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"3907","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"3908","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425"
"3909","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"3910","0","0","0","0.685","0.685","0.685","0","0","0","0.685","0.685","0.685"
"3911","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"3912","0.8425","0.8425","0.8425","0.685","0.685","0.685","0.8425","0.8425","0.8425","0","0","0"
"3913","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.595","0.595","0.595","0.82","0.82","0.82"
"3914","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775","0.5725","0.5725","0.5725","0.7975","0.7975","0.7975"
"3915","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.7525","0.7525","0.7525","0","0","0"
"3916","0.595","0.595","0.595","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.5275","0.5275","0.5275"
"3917","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"3918","0","0","0","0.73","0.73","0.73","0","0","0","0.685","0.685","0.685"
"3919","0.775","0.775","0.775","0.5275","0.5275","0.5275","0.7525","0.7525","0.7525","0","0","0"
"3920","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
