"Step","olive-sweep-25 - train/eps_reward","olive-sweep-25 - train/eps_reward__MIN","olive-sweep-25 - train/eps_reward__MAX","fresh-sweep-6 - train/eps_reward","fresh-sweep-6 - train/eps_reward__MIN","fresh-sweep-6 - train/eps_reward__MAX","logical-sweep-3 - train/eps_reward","logical-sweep-3 - train/eps_reward__MIN","logical-sweep-3 - train/eps_reward__MAX","sleek-sweep-9 - train/eps_reward","sleek-sweep-9 - train/eps_reward__MIN","sleek-sweep-9 - train/eps_reward__MAX","winter-sweep-5 - train/eps_reward","winter-sweep-5 - train/eps_reward__MIN","winter-sweep-5 - train/eps_reward__MAX","true-sweep-13 - train/eps_reward","true-sweep-13 - train/eps_reward__MIN","true-sweep-13 - train/eps_reward__MAX","graceful-sweep-2 - train/eps_reward","graceful-sweep-2 - train/eps_reward__MIN","graceful-sweep-2 - train/eps_reward__MAX","restful-sweep-21 - train/eps_reward","restful-sweep-21 - train/eps_reward__MIN","restful-sweep-21 - train/eps_reward__MAX"
"4270","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.73","0.73","0.73","0.865","0.865","0.865","0.32499999999999996","0.32499999999999996","0.32499999999999996"
"4271","0.91","0.91","0.91","0.775","0.775","0.775","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.82","0.82","0.82","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.865","0.865","0.865","0.91","0.91","0.91"
"4272","0","0","0","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.82","0.82","0.82","0","0","0","0.775","0.775","0.775","0","0","0"
"4273","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.82","0.82","0.82","0.685","0.685","0.685","0","0","0","0.6625","0.6625","0.6625","0.5275","0.5275","0.5275","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"4274","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.37","0.37","0.37","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.8425","0.8425","0.8425"
"4275","0.73","0.73","0.73","0.685","0.685","0.685","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.865","0.865","0.865","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.865","0.865","0.865","0.775","0.775","0.775"
"4276","0.775","0.775","0.775","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.685","0.685","0.685","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.7075","0.7075","0.7075","0","0","0"
"4277","0.4375","0.4375","0.4375","0.775","0.775","0.775","0.595","0.595","0.595","0.775","0.775","0.775","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.12250000000000005","0.12250000000000005","0.12250000000000005"
"4278","0","0","0","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0","0","0"
"4279","0.82","0.82","0.82","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7525","0.7525","0.7525","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7075","0.7075","0.7075","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425"
"4280","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4281","0.82","0.82","0.82","0.82","0.82","0.82","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"4282","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0.685","0.685","0.685","0","0","0","0.775","0.775","0.775","0.7975","0.7975","0.7975"
"4283","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4284","0","0","0","0.7975","0.7975","0.7975","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0","0","0"
"4285","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0","0","0","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.82","0.82","0.82"
"4286","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.4375","0.4375","0.4375","0.82","0.82","0.82","0","0","0","0.82","0.82","0.82","0","0","0"
"4287","0.685","0.685","0.685","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775","0.73","0.73","0.73","0.5275","0.5275","0.5275","0.73","0.73","0.73","0","0","0"
"4288","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0","0","0","0.865","0.865","0.865","0.8425","0.8425","0.8425","0","0","0","0","0","0"
"4289","0.775","0.775","0.775","0","0","0","0.7525","0.7525","0.7525","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.685","0.685","0.685","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.5275","0.5275","0.5275","0.16749999999999998","0.16749999999999998","0.16749999999999998"
"4290","0.7975","0.7975","0.7975","0.55","0.55","0.55","0.3025","0.3025","0.3025","0.3025","0.3025","0.3025","0.73","0.73","0.73","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0","0.7975","0.7975","0.7975"
"4291","0.5725","0.5725","0.5725","0.5725","0.5725","0.5725","0.73","0.73","0.73","0","0","0","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.595","0.595","0.595"
"4292","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.8425","0.8425","0.8425","0","0","0"
"4293","0.5275","0.5275","0.5275","0.595","0.595","0.595","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"4294","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.82","0.82","0.82","0.3025","0.3025","0.3025","0","0","0","0.775","0.775","0.775","0.55","0.55","0.55","0.685","0.685","0.685","0.595","0.595","0.595"
"4295","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4296","0","0","0","0.6625","0.6625","0.6625","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.4375","0.4375","0.4375","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.2799999999999999","0.2799999999999999","0.2799999999999999"
"4297","0","0","0","0.7975","0.7975","0.7975","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0"
"4298","0.82","0.82","0.82","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.235","0.235","0.235","0.73","0.73","0.73","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82"
"4299","0.865","0.865","0.865","0.82","0.82","0.82","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6625","0.6625","0.6625","0.82","0.82","0.82","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.865","0.865","0.865","0.91","0.91","0.91"
"4300","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.235","0.235","0.235","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4301","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0","0","0","0","0","0","0","0","0"
"4302","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.685","0.685","0.685","0","0","0","0","0","0","0.5725","0.5725","0.5725","0.5275","0.5275","0.5275","0","0","0","0.7075","0.7075","0.7075"
"4303","0.865","0.865","0.865","0","0","0","0.82","0.82","0.82","0.865","0.865","0.865","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.595","0.595","0.595"
"4304","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.5275","0.5275","0.5275","0.7525","0.7525","0.7525","0","0","0","0.7975","0.7975","0.7975","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"4305","0.73","0.73","0.73","0.775","0.775","0.775","0.34750000000000003","0.34750000000000003","0.34750000000000003","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.55","0.55","0.55","0.685","0.685","0.685","0.73","0.73","0.73"
"4306","0.7075","0.7075","0.7075","0.82","0.82","0.82","0.82","0.82","0.82","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.73","0.73","0.73","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775"
"4307","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0","0","0","0.8425","0.8425","0.8425","0","0","0"
"4308","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.12250000000000005","0.12250000000000005","0.12250000000000005","0.7075","0.7075","0.7075","0.82","0.82","0.82","0.775","0.775","0.775","0.18999999999999995","0.18999999999999995","0.18999999999999995"
"4309","0.865","0.865","0.865","0","0","0","0","0","0","0","0","0","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"4310","0","0","0","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"4311","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.6625","0.6625","0.6625","0.685","0.685","0.685","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.37","0.37","0.37"
"4312","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.5725","0.5725","0.5725","0","0","0","0","0","0","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"4313","0.73","0.73","0.73","0.7075","0.7075","0.7075","0","0","0","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075"
"4314","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4315","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.37","0.37","0.37","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525"
"4316","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.37","0.37","0.37","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7975","0.7975","0.7975","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975"
"4317","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"4318","0.5725","0.5725","0.5725","0.5275","0.5275","0.5275","0.8425","0.8425","0.8425","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.595","0.595","0.595","0.3025","0.3025","0.3025","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"4319","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.8875","0.8875","0.8875","0.7075","0.7075","0.7075","0.8875","0.8875","0.8875","0.7075","0.7075","0.7075"
"4320","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"4321","0","0","0","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0","0","0","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4322","0.73","0.73","0.73","0.7075","0.7075","0.7075","0","0","0","0.595","0.595","0.595","0.5725","0.5725","0.5725","0.7075","0.7075","0.7075","0.5725","0.5725","0.5725","0.73","0.73","0.73"
"4323","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.6625","0.6625","0.6625","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"4324","0","0","0","0.8425","0.8425","0.8425","0","0","0","0.775","0.775","0.775","0.775","0.775","0.775","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"4325","0.5725","0.5725","0.5725","0.5275","0.5275","0.5275","0","0","0","0.73","0.73","0.73","0.82","0.82","0.82","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.7975","0.7975","0.7975","0.25750000000000006","0.25750000000000006","0.25750000000000006"
"4326","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7975","0.7975","0.7975","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0"
"4327","0.55","0.55","0.55","0.6625","0.6625","0.6625","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.685","0.685","0.685","0.685","0.685","0.685","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.685","0.685","0.685","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4328","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.595","0.595","0.595","0.6625","0.6625","0.6625","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"4329","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.775","0.775","0.775","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.775","0.775","0.775","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.73","0.73","0.73","0.235","0.235","0.235"
"4330","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.595","0.595","0.595","0","0","0","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.5725","0.5725","0.5725","0.8425","0.8425","0.8425"
"4331","0","0","0","0.775","0.775","0.775","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7075","0.7075","0.7075","0","0","0"
"4332","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.37","0.37","0.37","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4333","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"4334","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.82","0.82","0.82","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.82","0.82","0.82","0.5275","0.5275","0.5275","0.775","0.775","0.775","0.685","0.685","0.685"
"4335","0.73","0.73","0.73","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.6625","0.6625","0.6625","0.865","0.865","0.865","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"4336","0.82","0.82","0.82","0.685","0.685","0.685","0.5725","0.5725","0.5725","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.595","0.595","0.595","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.82","0.82","0.82"
"4337","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.595","0.595","0.595","0.8875","0.8875","0.8875","0","0","0"
"4338","0.73","0.73","0.73","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.865","0.865","0.865","0","0","0","0.5725","0.5725","0.5725","0","0","0"
"4339","0","0","0","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.82","0.82","0.82","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"4340","0.865","0.865","0.865","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.8875","0.8875","0.8875","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.2799999999999999","0.2799999999999999","0.2799999999999999"
"4341","0","0","0","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0","0","0","0.775","0.775","0.775","0","0","0"
"4342","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.7975","0.7975","0.7975","0","0","0","0.6625","0.6625","0.6625","0.37","0.37","0.37"
"4343","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.55","0.55","0.55","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.685","0.685","0.685","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82"
"4344","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.82","0.82","0.82","0","0","0","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"4345","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0","0","0","0.82","0.82","0.82","0","0","0"
"4346","0.775","0.775","0.775","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.685","0.685","0.685","0.5725","0.5725","0.5725","0.685","0.685","0.685","0.7525","0.7525","0.7525"
"4347","0.73","0.73","0.73","0.865","0.865","0.865","0.6625","0.6625","0.6625","0.685","0.685","0.685","0.865","0.865","0.865","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.865","0.865","0.865","0","0","0"
"4348","0.5275","0.5275","0.5275","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4349","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0.37","0.37","0.37","0.73","0.73","0.73","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.775","0.775","0.775","0.6625","0.6625","0.6625"
"4350","0.595","0.595","0.595","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.775","0.775","0.775","0.595","0.595","0.595","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"4351","0.5275","0.5275","0.5275","0.91","0.91","0.91","0.91","0.91","0.91","0.235","0.235","0.235","0.82","0.82","0.82","0.8875","0.8875","0.8875","0.775","0.775","0.775","0.775","0.775","0.775"
"4352","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4353","0.73","0.73","0.73","0.6625","0.6625","0.6625","0.5725","0.5725","0.5725","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82"
"4354","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.5725","0.5725","0.5725","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.37","0.37","0.37"
"4355","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.595","0.595","0.595","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775"
"4356","0.5725","0.5725","0.5725","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.37","0.37","0.37"
"4357","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075"
"4358","0.82","0.82","0.82","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.5275","0.5275","0.5275","0.775","0.775","0.775","0.775","0.775","0.775","0.5725","0.5725","0.5725","0.7975","0.7975","0.7975","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4359","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"4360","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.865","0.865","0.865","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.5725","0.5725","0.5725"
"4361","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0","0","0","0.775","0.775","0.775","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.685","0.685","0.685","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"4362","0.82","0.82","0.82","0.865","0.865","0.865","0","0","0","0.865","0.865","0.865","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.865","0.865","0.865"
"4363","0.6625","0.6625","0.6625","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.685","0.685","0.685"
"4364","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.8425","0.8425","0.8425","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"4365","0.865","0.865","0.865","0.865","0.865","0.865","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.7525","0.7525","0.7525","0.865","0.865","0.865","0.82","0.82","0.82","0.09999999999999998","0.09999999999999998","0.09999999999999998"
"4366","0.09999999999999998","0.09999999999999998","0.09999999999999998","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075","0","0","0","0.5275","0.5275","0.5275","0","0","0","0.775","0.775","0.775","0.685","0.685","0.685"
"4367","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999"
"4368","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.14500000000000002","0.14500000000000002","0.14500000000000002","0","0","0","0","0","0","0.7975","0.7975","0.7975","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.7975","0.7975","0.7975","0","0","0"
"4369","0.4375","0.4375","0.4375","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.6625","0.6625","0.6625","0","0","0","0.7075","0.7075","0.7075","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"4370","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.595","0.595","0.595","0.685","0.685","0.685","0.5725","0.5725","0.5725","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.6625","0.6625","0.6625","0.595","0.595","0.595"
"4371","0.91","0.91","0.91","0.82","0.82","0.82","0.91","0.91","0.91","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.775","0.775","0.775","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.865","0.865","0.865","0.91","0.91","0.91"
"4372","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075"
"4373","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4374","0.865","0.865","0.865","0.865","0.865","0.865","0.82","0.82","0.82","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.865","0.865","0.865","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.865","0.865","0.865","0.82","0.82","0.82"
"4375","0.5275","0.5275","0.5275","0.82","0.82","0.82","0","0","0","0.5725","0.5725","0.5725","0.685","0.685","0.685","0","0","0","0.7075","0.7075","0.7075","0.595","0.595","0.595"
"4376","0.73","0.73","0.73","0.6625","0.6625","0.6625","0","0","0","0","0","0","0.6625","0.6625","0.6625","0","0","0","0.7075","0.7075","0.7075","0.235","0.235","0.235"
"4377","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.3025","0.3025","0.3025","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.7525","0.7525","0.7525","0.8875","0.8875","0.8875","0.5725","0.5725","0.5725"
"4378","0.5275","0.5275","0.5275","0.55","0.55","0.55","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.2799999999999999","0.2799999999999999","0.2799999999999999"
