"Step","devout-sweep-13 - test_env/eps_reward","devout-sweep-13 - test_env/eps_reward__MIN","devout-sweep-13 - test_env/eps_reward__MAX","fine-sweep-7 - test_env/eps_reward","fine-sweep-7 - test_env/eps_reward__MIN","fine-sweep-7 - test_env/eps_reward__MAX","dry-sweep-3 - test_env/eps_reward","dry-sweep-3 - test_env/eps_reward__MIN","dry-sweep-3 - test_env/eps_reward__MAX"
"11578","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"11579","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"11580","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0"
"11581","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.42625","0.42625","0.42625"
"11582","0.69625","0.69625","0.69625","0.73","0.73","0.73","0","0","0"
"11583","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0"
"11584","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0.55","0.55","0.55"
"11585","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0"
"11586","0.56125","0.56125","0.56125","0","0","0","0","0","0"
"11587","0.62875","0.62875","0.62875","0.62875","0.62875","0.62875","0.25750000000000006","0.25750000000000006","0.25750000000000006"
"11588","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.65125","0.65125","0.65125"
"11589","0.685","0.685","0.685","0.685","0.685","0.685","0.5725","0.5725","0.5725"
"11590","0.71875","0.71875","0.71875","0","0","0","0.69625","0.69625","0.69625"
"11591","0.24624999999999997","0.24624999999999997","0.24624999999999997","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"11592","0.595","0.595","0.595","0.4375","0.4375","0.4375","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"11593","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"11594","0.6625","0.6625","0.6625","0.2799999999999999","0.2799999999999999","0.2799999999999999","0.685","0.685","0.685"
"11595","0.74125","0.74125","0.74125","0.65125","0.65125","0.65125","0.40375000000000005","0.40375000000000005","0.40375000000000005"
"11596","0.65125","0.65125","0.65125","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"11597","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.6625","0.6625","0.6625"
"11598","0.595","0.595","0.595","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"11599","0.74125","0.74125","0.74125","0.71875","0.71875","0.71875","0.51625","0.51625","0.51625"
"11600","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.73","0.73","0.73"
"11601","0.40375000000000005","0.40375000000000005","0.40375000000000005","0.71875","0.71875","0.71875","0","0","0"
"11602","0.685","0.685","0.685","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"11603","0","0","0","0.7637499999999999","0.7637499999999999","0.7637499999999999","0","0","0"
"11604","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.40375000000000005","0.40375000000000005","0.40375000000000005"
"11605","0.33624999999999994","0.33624999999999994","0.33624999999999994","0","0","0","0","0","0"
"11606","0.6625","0.6625","0.6625","0","0","0","0","0","0"
"11607","0.73","0.73","0.73","0.71875","0.71875","0.71875","0.73","0.73","0.73"
"11608","0.65125","0.65125","0.65125","0.69625","0.69625","0.69625","0","0","0"
"11609","0","0","0","0.58375","0.58375","0.58375","0","0","0"
"11610","0","0","0","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.74125","0.74125","0.74125"
"11611","0.4375","0.4375","0.4375","0","0","0","0","0","0"
"11612","0.685","0.685","0.685","0.685","0.685","0.685","0.6625","0.6625","0.6625"
"11613","0.8425","0.8425","0.8425","0.83125","0.83125","0.83125","0.82","0.82","0.82"
"11614","0.58375","0.58375","0.58375","0.55","0.55","0.55","0.595","0.595","0.595"
"11615","0","0","0","0.11124999999999996","0.11124999999999996","0.11124999999999996","0","0","0"
"11616","0.7075","0.7075","0.7075","0.5725","0.5725","0.5725","0.7075","0.7075","0.7075"
"11617","0.35875","0.35875","0.35875","0","0","0","0.595","0.595","0.595"
"11618","0.62875","0.62875","0.62875","0.49375","0.49375","0.49375","0","0","0"
"11619","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6625","0.6625","0.6625"
"11620","0.69625","0.69625","0.69625","0","0","0","0.40375000000000005","0.40375000000000005","0.40375000000000005"
"11621","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.65125","0.65125","0.65125","0.55","0.55","0.55"
"11622","0.56125","0.56125","0.56125","0.595","0.595","0.595","0.14500000000000002","0.14500000000000002","0.14500000000000002"
"11623","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.47124999999999995","0.47124999999999995","0.47124999999999995","0.69625","0.69625","0.69625"
"11624","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.595","0.595","0.595"
"11625","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"11626","0.60625","0.60625","0.60625","0","0","0","0","0","0"
"11627","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"11628","0.73","0.73","0.73","0.73","0.73","0.73","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"11629","0.6625","0.6625","0.6625","0","0","0","0","0","0"
"11630","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0","0","0"
"11631","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875"
"11632","0.685","0.685","0.685","0.12250000000000005","0.12250000000000005","0.12250000000000005","0","0","0"
"11633","0.5275","0.5275","0.5275","0.3025","0.3025","0.3025","0","0","0"
"11634","0.71875","0.71875","0.71875","0.69625","0.69625","0.69625","0.6625","0.6625","0.6625"
"11635","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0"
"11636","0","0","0","0","0","0","0","0","0"
"11637","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0"
"11638","0.44875","0.44875","0.44875","0.47124999999999995","0.47124999999999995","0.47124999999999995","0","0","0"
"11639","0.5275","0.5275","0.5275","0.37","0.37","0.37","0","0","0"
"11640","0.58375","0.58375","0.58375","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.69625","0.69625","0.69625"
"11641","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0","0","0"
"11642","0.58375","0.58375","0.58375","0.60625","0.60625","0.60625","0.56125","0.56125","0.56125"
"11643","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0"
"11644","0","0","0","0","0","0","0.2237499999999999","0.2237499999999999","0.2237499999999999"
"11645","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"11646","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0"
"11647","0","0","0","0.58375","0.58375","0.58375","0","0","0"
"11648","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0"
"11649","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.51625","0.51625","0.51625"
"11650","0.78625","0.78625","0.78625","0.7637499999999999","0.7637499999999999","0.7637499999999999","0","0","0"
"11651","0","0","0","0","0","0","0","0","0"
"11652","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"11653","0.7075","0.7075","0.7075","0","0","0","0","0","0"
"11654","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"11655","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"11656","0","0","0","0.09999999999999998","0.09999999999999998","0.09999999999999998","0.685","0.685","0.685"
"11657","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0.62875","0.62875","0.62875"
"11658","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"11659","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"11660","0.6625","0.6625","0.6625","0.595","0.595","0.595","0.62875","0.62875","0.62875"
"11661","0","0","0","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"11662","0.49375","0.49375","0.49375","0.4375","0.4375","0.4375","0","0","0"
"11663","0","0","0","0.31375","0.31375","0.31375","0","0","0"
"11664","0.62875","0.62875","0.62875","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125"
"11665","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"11666","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.4375","0.4375","0.4375"
"11667","0.71875","0.71875","0.71875","0","0","0","0","0","0"
"11668","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125"
"11669","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"11670","0.6625","0.6625","0.6625","0.49375","0.49375","0.49375","0","0","0"
"11671","0.62875","0.62875","0.62875","0.65125","0.65125","0.65125","0","0","0"
"11672","0.56125","0.56125","0.56125","0.62875","0.62875","0.62875","0","0","0"
"11673","0","0","0","0.55","0.55","0.55","0.5725","0.5725","0.5725"
"11674","0","0","0","0","0","0","0.58375","0.58375","0.58375"
"11675","0.595","0.595","0.595","0.60625","0.60625","0.60625","0.60625","0.60625","0.60625"
"11676","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125"
"11677","0.69625","0.69625","0.69625","0.51625","0.51625","0.51625","0.685","0.685","0.685"
"11678","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0"
"11679","0.58375","0.58375","0.58375","0.65125","0.65125","0.65125","0.48250000000000004","0.48250000000000004","0.48250000000000004"
"11680","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0","0","0"
"11681","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"11682","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"11683","0.69625","0.69625","0.69625","0","0","0","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"11684","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625"
"11685","0.5725","0.5725","0.5725","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.37","0.37","0.37"
"11686","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0.595","0.595","0.595"
"11687","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.71875","0.71875","0.71875"
"11688","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0.6625","0.6625","0.6625"
"11689","0.58375","0.58375","0.58375","0.71875","0.71875","0.71875","0.69625","0.69625","0.69625"
"11690","0.71875","0.71875","0.71875","0.74125","0.74125","0.74125","0.29125","0.29125","0.29125"
"11691","0.73","0.73","0.73","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"11692","0.65125","0.65125","0.65125","0.65125","0.65125","0.65125","0","0","0"
"11693","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"11694","0.65125","0.65125","0.65125","0.6625","0.6625","0.6625","0.09999999999999998","0.09999999999999998","0.09999999999999998"
"11695","0.685","0.685","0.685","0.685","0.685","0.685","0","0","0"
"11696","0.7075","0.7075","0.7075","0","0","0","0","0","0"
"11697","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"11698","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"11699","0","0","0","0.62875","0.62875","0.62875","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"11700","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"11701","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.71875","0.71875","0.71875"
"11702","0.78625","0.78625","0.78625","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"11703","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.65125","0.65125","0.65125"
"11704","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.37","0.37","0.37","0.5049999999999999","0.5049999999999999","0.5049999999999999"
"11705","0.83125","0.83125","0.83125","0.80875","0.80875","0.80875","0.83125","0.83125","0.83125"
"11706","0.44875","0.44875","0.44875","0.15625","0.15625","0.15625","0.39249999999999996","0.39249999999999996","0.39249999999999996"
"11707","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.685","0.685","0.685"
"11708","0.83125","0.83125","0.83125","0.83125","0.83125","0.83125","0.80875","0.80875","0.80875"
"11709","0.71875","0.71875","0.71875","0.7075","0.7075","0.7075","0.71875","0.71875","0.71875"
"11710","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.71875","0.71875","0.71875","0","0","0"
"11711","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"11712","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0"
"11713","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"11714","0.58375","0.58375","0.58375","0.6625","0.6625","0.6625","0","0","0"
"11715","0.775","0.775","0.775","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"11716","0","0","0","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"11717","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0","0.7525","0.7525","0.7525"
"11718","0.73","0.73","0.73","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875"
"11719","0.685","0.685","0.685","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.5725","0.5725","0.5725"
"11720","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"11721","0.7075","0.7075","0.7075","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875"
"11722","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"11723","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"11724","0","0","0","0","0","0","0","0","0"
"11725","0.82","0.82","0.82","0","0","0","0.82","0.82","0.82"
"11726","0","0","0","0.6625","0.6625","0.6625","0","0","0"
"11727","0.74125","0.74125","0.74125","0.65125","0.65125","0.65125","0.71875","0.71875","0.71875"
"11728","0.5275","0.5275","0.5275","0.7525","0.7525","0.7525","0","0","0"
"11729","0","0","0","0.5275","0.5275","0.5275","0","0","0"
"11730","0.71875","0.71875","0.71875","0.74125","0.74125","0.74125","0.62875","0.62875","0.62875"
"11731","0","0","0","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"11732","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0"
"11733","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.7525","0.7525","0.7525","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"11734","0","0","0","0","0","0","0","0","0"
"11735","0","0","0","0.56125","0.56125","0.56125","0","0","0"
"11736","0.73","0.73","0.73","0.62875","0.62875","0.62875","0.71875","0.71875","0.71875"
"11737","0.73","0.73","0.73","0.69625","0.69625","0.69625","0.55","0.55","0.55"
"11738","0.7525","0.7525","0.7525","0.65125","0.65125","0.65125","0.7525","0.7525","0.7525"
"11739","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6625","0.6625","0.6625","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"11740","0.55","0.55","0.55","0.33624999999999994","0.33624999999999994","0.33624999999999994","0","0","0"
"11741","0.74125","0.74125","0.74125","0.7525","0.7525","0.7525","0.74125","0.74125","0.74125"
"11742","0.73","0.73","0.73","0","0","0","0.73","0.73","0.73"
"11743","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"11744","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"11745","0.5725","0.5725","0.5725","0.60625","0.60625","0.60625","0.5725","0.5725","0.5725"
"11746","0.58375","0.58375","0.58375","0.51625","0.51625","0.51625","0","0","0"
"11747","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.73","0.73","0.73"
"11748","0","0","0","0.685","0.685","0.685","0.6625","0.6625","0.6625"
"11749","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"11750","0","0","0","0","0","0","0","0","0"
"11751","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"11752","0.11124999999999996","0.11124999999999996","0.11124999999999996","0","0","0","0","0","0"
"11753","0.51625","0.51625","0.51625","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.595","0.595","0.595"
"11754","0.74125","0.74125","0.74125","0","0","0","0.74125","0.74125","0.74125"
"11755","0.69625","0.69625","0.69625","0","0","0","0.685","0.685","0.685"
"11756","0.48250000000000004","0.48250000000000004","0.48250000000000004","0","0","0","0","0","0"
"11757","0.71875","0.71875","0.71875","0","0","0","0","0","0"
"11758","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"11759","0.87625","0.87625","0.87625","0.87625","0.87625","0.87625","0.87625","0.87625","0.87625"
"11760","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.51625","0.51625","0.51625"
"11761","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.69625","0.69625","0.69625"
"11762","0.45999999999999996","0.45999999999999996","0.45999999999999996","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"11763","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625"
"11764","0.685","0.685","0.685","0","0","0","0.65125","0.65125","0.65125"
"11765","0.71875","0.71875","0.71875","0.58375","0.58375","0.58375","0.71875","0.71875","0.71875"
"11766","0.73","0.73","0.73","0.685","0.685","0.685","0.685","0.685","0.685"
"11767","0.685","0.685","0.685","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"11768","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"11769","0","0","0","0","0","0","0","0","0"
"11770","0.40375000000000005","0.40375000000000005","0.40375000000000005","0.69625","0.69625","0.69625","0","0","0"
"11771","0.58375","0.58375","0.58375","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.60625","0.60625","0.60625"
"11772","0.7637499999999999","0.7637499999999999","0.7637499999999999","0","0","0","0","0","0"
"11773","0.60625","0.60625","0.60625","0.49375","0.49375","0.49375","0","0","0"
"11774","0.73","0.73","0.73","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125"
"11775","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"11776","0.58375","0.58375","0.58375","0","0","0","0.29125","0.29125","0.29125"
"11777","0","0","0","0.60625","0.60625","0.60625","0","0","0"
"11778","0","0","0","0.5387500000000001","0.5387500000000001","0.5387500000000001","0","0","0"
"11779","0.78625","0.78625","0.78625","0.78625","0.78625","0.78625","0.15625","0.15625","0.15625"
"11780","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"11781","0.74125","0.74125","0.74125","0.73","0.73","0.73","0","0","0"
"11782","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.685","0.685","0.685"
"11783","0.5725","0.5725","0.5725","0.5387500000000001","0.5387500000000001","0.5387500000000001","0","0","0"
"11784","0.7975","0.7975","0.7975","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.80875","0.80875","0.80875"
"11785","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"11786","0.685","0.685","0.685","0.73","0.73","0.73","0","0","0"
"11787","0","0","0","0.73","0.73","0.73","0","0","0"
"11788","0.62875","0.62875","0.62875","0.78625","0.78625","0.78625","0","0","0"
"11789","0.71875","0.71875","0.71875","0","0","0","0.2237499999999999","0.2237499999999999","0.2237499999999999"
"11790","0.42625","0.42625","0.42625","0","0","0","0.65125","0.65125","0.65125"
"11791","0","0","0","0.74125","0.74125","0.74125","0","0","0"
"11792","0","0","0","0","0","0","0","0","0"
"11793","0.7975","0.7975","0.7975","0.78625","0.78625","0.78625","0.6625","0.6625","0.6625"
"11794","0.44875","0.44875","0.44875","0.37","0.37","0.37","0.5275","0.5275","0.5275"
"11795","0.71875","0.71875","0.71875","0.49375","0.49375","0.49375","0","0","0"
"11796","0.60625","0.60625","0.60625","0.6625","0.6625","0.6625","0.51625","0.51625","0.51625"
"11797","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"11799","0","0","0","0.78625","0.78625","0.78625","0","0","0"
"11800","0","0","0","0.65125","0.65125","0.65125","0","0","0"
"11801","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0","0","0"
"11802","0.14500000000000002","0.14500000000000002","0.14500000000000002","0","0","0","0","0","0"
"11803","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.2237499999999999","0.2237499999999999","0.2237499999999999"
"11804","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"11805","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"11806","0.685","0.685","0.685","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"11807","0.7637499999999999","0.7637499999999999","0.7637499999999999","0","0","0","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"11808","0.69625","0.69625","0.69625","0.71875","0.71875","0.71875","0","0","0"
"11809","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625"
"11810","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7525","0.7525","0.7525","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"11811","0.775","0.775","0.775","0.775","0.775","0.775","0.5275","0.5275","0.5275"
"11812","0.60625","0.60625","0.60625","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.40375000000000005","0.40375000000000005","0.40375000000000005"
"11813","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"11814","0.47124999999999995","0.47124999999999995","0.47124999999999995","0.35875","0.35875","0.35875","0.5387500000000001","0.5387500000000001","0.5387500000000001"
"11815","0.62875","0.62875","0.62875","0","0","0","0","0","0"
"11816","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0","0","0","0"
"11817","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0"
"11818","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.7525","0.7525","0.7525","0.49375","0.49375","0.49375"
"11819","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.78625","0.78625","0.78625","0","0","0"
"11820","0.78625","0.78625","0.78625","0.7975","0.7975","0.7975","0","0","0"
"11821","0.595","0.595","0.595","0.775","0.775","0.775","0.775","0.775","0.775"
"11822","0","0","0","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.13374999999999992","0.13374999999999992","0.13374999999999992"
"11823","0.60625","0.60625","0.60625","0","0","0","0","0","0"
"11824","0.49375","0.49375","0.49375","0.5275","0.5275","0.5275","0","0","0"
"11825","0","0","0","0","0","0","0.58375","0.58375","0.58375"
"11826","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"11827","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"11828","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.73","0.73","0.73","0.60625","0.60625","0.60625"
"11829","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0","0","0"
"11830","0.71875","0.71875","0.71875","0.69625","0.69625","0.69625","0.71875","0.71875","0.71875"
"11831","0","0","0","0.71875","0.71875","0.71875","0","0","0"
"11832","0.71875","0.71875","0.71875","0.31375","0.31375","0.31375","0.685","0.685","0.685"
"11833","0.595","0.595","0.595","0","0","0","0","0","0"
"11834","0","0","0","0","0","0","0.73","0.73","0.73"
"11835","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.6737500000000001","0.6737500000000001","0.6737500000000001"
"11836","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.7075","0.7075","0.7075"
"11837","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.6625","0.6625","0.6625","0","0","0"
"11838","0.6737500000000001","0.6737500000000001","0.6737500000000001","0.685","0.685","0.685","0.34750000000000003","0.34750000000000003","0.34750000000000003"
"11839","0.74125","0.74125","0.74125","0.74125","0.74125","0.74125","0.71875","0.71875","0.71875"
"11840","0","0","0","0","0","0","0.69625","0.69625","0.69625"
"11841","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"11842","0","0","0","0.20125000000000004","0.20125000000000004","0.20125000000000004","0","0","0"
"11843","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0","0","0","0"
"11844","0.7637499999999999","0.7637499999999999","0.7637499999999999","0.71875","0.71875","0.71875","0.7637499999999999","0.7637499999999999","0.7637499999999999"
"11845","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"11846","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.69625","0.69625","0.69625","0.5275","0.5275","0.5275"
"11847","0.85375","0.85375","0.85375","0.80875","0.80875","0.80875","0.85375","0.85375","0.85375"
"11848","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0","0","0"
"11849","0.65125","0.65125","0.65125","0.58375","0.58375","0.58375","0.65125","0.65125","0.65125"
"11850","0.5275","0.5275","0.5275","0","0","0","0","0","0"
"11851","0.80875","0.80875","0.80875","0.78625","0.78625","0.78625","0.7525","0.7525","0.7525"
"11852","0","0","0","0","0","0","0.56125","0.56125","0.56125"
"11853","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82"
"11854","0","0","0","0","0","0","0","0","0"
"11855","0","0","0","0.6737500000000001","0.6737500000000001","0.6737500000000001","0","0","0"
"11856","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.73","0.73","0.73"
"11857","0","0","0","0","0","0","0","0","0"
"11858","0.71875","0.71875","0.71875","0.71875","0.71875","0.71875","0.58375","0.58375","0.58375"
"11859","0.7075","0.7075","0.7075","0.71875","0.71875","0.71875","0.62875","0.62875","0.62875"
"11860","0.51625","0.51625","0.51625","0","0","0","0","0","0"
