"Step","breezy-sweep-4 - train/eps_reward","breezy-sweep-4 - train/eps_reward__MIN","breezy-sweep-4 - train/eps_reward__MAX","major-sweep-7 - train/eps_reward","major-sweep-7 - train/eps_reward__MIN","major-sweep-7 - train/eps_reward__MAX","twilight-sweep-4 - train/eps_reward","twilight-sweep-4 - train/eps_reward__MIN","twilight-sweep-4 - train/eps_reward__MAX","proud-sweep-1 - train/eps_reward","proud-sweep-1 - train/eps_reward__MIN","proud-sweep-1 - train/eps_reward__MAX","exalted-sweep-3 - train/eps_reward","exalted-sweep-3 - train/eps_reward__MIN","exalted-sweep-3 - train/eps_reward__MAX","proud-sweep-6 - train/eps_reward","proud-sweep-6 - train/eps_reward__MIN","proud-sweep-6 - train/eps_reward__MAX","tough-sweep-1 - train/eps_reward","tough-sweep-1 - train/eps_reward__MIN","tough-sweep-1 - train/eps_reward__MAX","warm-sweep-2 - train/eps_reward","warm-sweep-2 - train/eps_reward__MIN","warm-sweep-2 - train/eps_reward__MAX","sleek-sweep-8 - train/eps_reward","sleek-sweep-8 - train/eps_reward__MIN","sleek-sweep-8 - train/eps_reward__MAX"
"2767","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.55","0.55","0.55","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0","0","0"
"2768","0","0","0","0.5275","0.5275","0.5275","0.7525","0.7525","0.7525","0","0","0","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"2769","0.73","0.73","0.73","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.775","0.775","0.775","0","0","0","0.775","0.775","0.775","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.7075","0.7075","0.7075"
"2770","0.21250000000000002","0.21250000000000002","0.21250000000000002","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.4375","0.4375","0.4375","0","0","0","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.6625","0.6625","0.6625","0","0","0"
"2771","0.6625","0.6625","0.6625","0.5275","0.5275","0.5275","0.685","0.685","0.685","0","0","0","0.595","0.595","0.595","0","0","0","0.73","0.73","0.73","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"2772","0","0","0","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.73","0.73","0.73","0","0","0","0","0","0","0","0","0"
"2773","0.37","0.37","0.37","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0","0","0"
"2774","0.8425","0.8425","0.8425","0.685","0.685","0.685","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.82","0.82","0.82","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.82","0.82","0.82"
"2775","0","0","0","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0","0","0","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.775","0.775","0.775","0.775","0.775","0.775","0","0","0"
"2776","0.55","0.55","0.55","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0","0","0","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"2777","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0","0","0","0","0","0","0","0","0"
"2778","0","0","0","0.775","0.775","0.775","0.865","0.865","0.865","0.7525","0.7525","0.7525","0.865","0.865","0.865","0.865","0.865","0.865","0","0","0","0.82","0.82","0.82","0","0","0"
"2779","0","0","0","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.775","0.775","0.775","0","0","0"
"2780","0","0","0","0.55","0.55","0.55","0.865","0.865","0.865","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.5275","0.5275","0.5275","0","0","0","0.5275","0.5275","0.5275","0","0","0"
"2781","0.595","0.595","0.595","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.55","0.55","0.55","0.8425","0.8425","0.8425","0","0","0"
"2782","0.8425","0.8425","0.8425","0.18999999999999995","0.18999999999999995","0.18999999999999995","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0","0","0","0.7075","0.7075","0.7075","0.775","0.775","0.775"
"2783","0.6625","0.6625","0.6625","0","0","0","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.595","0.595","0.595","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"2784","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.91","0.91","0.91","0.73","0.73","0.73","0.55","0.55","0.55","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.865","0.865","0.865","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"2785","0","0","0","0","0","0","0.73","0.73","0.73","0.5725","0.5725","0.5725","0.73","0.73","0.73","0.4375","0.4375","0.4375","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0","0","0"
"2786","0","0","0","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.73","0.73","0.73","0","0","0","0.685","0.685","0.685","0","0","0"
"2787","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.82","0.82","0.82","0","0","0","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"2788","0","0","0","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0","0","0","0.7075","0.7075","0.7075","0","0","0"
"2789","0","0","0","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.55","0.55","0.55","0.775","0.775","0.775","0.7525","0.7525","0.7525","0","0","0"
"2790","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.4375","0.4375","0.4375","0.82","0.82","0.82","0.865","0.865","0.865","0.5725","0.5725","0.5725","0.7525","0.7525","0.7525","0.91","0.91","0.91","0.91","0.91","0.91","0","0","0"
"2791","0","0","0","0","0","0","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775","0.7525","0.7525","0.7525","0","0","0","0.775","0.775","0.775","0","0","0"
"2792","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.7075","0.7075","0.7075","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"2793","0","0","0","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0","0","0","0.82","0.82","0.82","0","0","0"
"2794","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0","0","0","0.7075","0.7075","0.7075","0","0","0"
"2795","0.8875","0.8875","0.8875","0.55","0.55","0.55","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"2796","0","0","0","0.5275","0.5275","0.5275","0.775","0.775","0.775","0.82","0.82","0.82","0.775","0.775","0.775","0.73","0.73","0.73","0","0","0","0.82","0.82","0.82","0","0","0"
"2797","0","0","0","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.235","0.235","0.235","0.5275","0.5275","0.5275","0","0","0"
"2798","0.5725","0.5725","0.5725","0","0","0","0.82","0.82","0.82","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.7975","0.7975","0.7975","0.82","0.82","0.82","0","0","0","0.685","0.685","0.685","0","0","0"
"2799","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.775","0.775","0.775"
"2800","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.8875","0.8875","0.8875","0.865","0.865","0.865"
"2801","0.865","0.865","0.865","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775","0.73","0.73","0.73","0.865","0.865","0.865","0.82","0.82","0.82"
"2802","0","0","0","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.865","0.865","0.865","0.865","0.865","0.865","0","0","0"
"2803","0","0","0","0.7075","0.7075","0.7075","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0","0","0"
"2804","0.37","0.37","0.37","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.685","0.685","0.685","0.73","0.73","0.73","0","0","0"
"2805","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"2806","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.82","0.82","0.82","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"2807","0.82","0.82","0.82","0.5275","0.5275","0.5275","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0","0","0"
"2808","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.775","0.775","0.775","0","0","0","0.7525","0.7525","0.7525","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"2809","0.73","0.73","0.73","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.5275","0.5275","0.5275","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"2810","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"2811","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.865","0.865","0.865"
"2812","0","0","0","0.55","0.55","0.55","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0","0","0","0","0","0","0","0","0"
"2813","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6625","0.6625","0.6625","0.55","0.55","0.55","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.595","0.595","0.595","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"2814","0.7975","0.7975","0.7975","0.5725","0.5725","0.5725","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.595","0.595","0.595","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"2815","0.82","0.82","0.82","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"2816","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"2817","0.8425","0.8425","0.8425","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82"
"2818","0","0","0","0","0","0","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.775","0.775","0.775","0","0","0","0","0","0","0","0","0"
"2819","0.685","0.685","0.685","0.595","0.595","0.595","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.73","0.73","0.73","0.7075","0.7075","0.7075"
"2820","0","0","0","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.685","0.685","0.685","0.595","0.595","0.595","0","0","0"
"2821","0","0","0","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.73","0.73","0.73","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"2822","0.8425","0.8425","0.8425","0","0","0","0","0","0","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"2823","0.8425","0.8425","0.8425","0.685","0.685","0.685","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"2824","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.37","0.37","0.37","0","0","0","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.6625","0.6625","0.6625"
"2825","0.5725","0.5725","0.5725","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.82","0.82","0.82","0.82","0.82","0.82","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.73","0.73","0.73","0","0","0"
"2826","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075","0.5275","0.5275","0.5275","0.775","0.775","0.775","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"2827","0","0","0","0","0","0","0.595","0.595","0.595","0.775","0.775","0.775","0.73","0.73","0.73","0.73","0.73","0.73","0","0","0","0","0","0","0","0","0"
"2828","0.6625","0.6625","0.6625","0.37","0.37","0.37","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.39249999999999996","0.39249999999999996","0.39249999999999996","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"2829","0.8875","0.8875","0.8875","0.7525","0.7525","0.7525","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"2830","0.5049999999999999","0.5049999999999999","0.5049999999999999","0","0","0","0.55","0.55","0.55","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"2831","0","0","0","0.595","0.595","0.595","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.775","0.775","0.775","0.775","0.775","0.775","0","0","0","0","0","0","0","0","0"
"2832","0.7525","0.7525","0.7525","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.595","0.595","0.595","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.73","0.73","0.73","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"2833","0.91","0.91","0.91","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"2834","0","0","0","0.55","0.55","0.55","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.7525","0.7525","0.7525","0","0","0","0","0","0","0","0","0"
"2835","0.73","0.73","0.73","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0","0","0","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"2836","0","0","0","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.73","0.73","0.73","0.865","0.865","0.865","0.865","0.865","0.865","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.775","0.775","0.775","0","0","0"
"2837","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.55","0.55","0.55","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"2838","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"2839","0.7975","0.7975","0.7975","0","0","0","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0","0","0","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.5725","0.5725","0.5725"
"2840","0","0","0","0.685","0.685","0.685","0.7525","0.7525","0.7525","0","0","0","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"2841","0.6625","0.6625","0.6625","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.775","0.775","0.775","0.775","0.775","0.775","0","0","0"
"2842","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0","0","0"
"2843","0.73","0.73","0.73","0","0","0","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.4149999999999999","0.4149999999999999","0.4149999999999999","0","0","0","0.82","0.82","0.82","0.82","0.82","0.82","0.7525","0.7525","0.7525"
"2844","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.4375","0.4375","0.4375","0.595","0.595","0.595","0.5725","0.5725","0.5725","0.775","0.775","0.775","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"2845","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.5275","0.5275","0.5275","0.91","0.91","0.91","0.91","0.91","0.91","0.73","0.73","0.73","0.91","0.91","0.91","0.82","0.82","0.82","0.82","0.82","0.82","0","0","0"
"2846","0.865","0.865","0.865","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.8425","0.8425","0.8425"
"2847","0","0","0","0","0","0","0.775","0.775","0.775","0.39249999999999996","0.39249999999999996","0.39249999999999996","0.73","0.73","0.73","0.73","0.73","0.73","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0"
"2848","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73","0.73","0.73","0.73","0","0","0"
"2849","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0","0","0","0","0","0","0","0","0"
"2850","0.12250000000000005","0.12250000000000005","0.12250000000000005","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.73","0.73","0.73","0","0","0","0.6174999999999999","0.6174999999999999","0.6174999999999999","0","0","0"
"2851","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.595","0.595","0.595","0.73","0.73","0.73","0.685","0.685","0.685","0","0","0","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625"
"2852","0.7525","0.7525","0.7525","0","0","0","0.73","0.73","0.73","0.6625","0.6625","0.6625","0.73","0.73","0.73","0","0","0","0.82","0.82","0.82","0.82","0.82","0.82","0.7525","0.7525","0.7525"
"2853","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0","0","0"
"2854","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.685","0.685","0.685","0.5275","0.5275","0.5275","0.7525","0.7525","0.7525","0.55","0.55","0.55","0","0","0","0.6625","0.6625","0.6625","0.595","0.595","0.595"
"2855","0","0","0","0.6625","0.6625","0.6625","0.775","0.775","0.775","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0","0","0"
"2856","0","0","0","0.7975","0.7975","0.7975","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"2857","0.235","0.235","0.235","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.595","0.595","0.595","0.6625","0.6625","0.6625","0","0","0"
"2858","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.16749999999999998","0.16749999999999998","0.16749999999999998","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"2859","0.865","0.865","0.865","0.685","0.685","0.685","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.865","0.865","0.865","0.775","0.775","0.775","0.685","0.685","0.685","0","0","0"
"2860","0.16749999999999998","0.16749999999999998","0.16749999999999998","0","0","0","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0","0","0","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.82","0.82","0.82"
"2861","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82"
"2862","0","0","0","0.4375","0.4375","0.4375","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.775","0.775","0.775","0","0","0","0.82","0.82","0.82","0","0","0"
"2863","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"2864","0.73","0.73","0.73","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.73","0.73","0.73"
"2865","0.5275","0.5275","0.5275","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.5275","0.5275","0.5275","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"2866","0.8425","0.8425","0.8425","0.32499999999999996","0.32499999999999996","0.32499999999999996","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"2867","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.775","0.775","0.775","0.8425","0.8425","0.8425","0","0","0"
"2868","0","0","0","0.37","0.37","0.37","0.775","0.775","0.775","0.685","0.685","0.685","0.73","0.73","0.73","0.34750000000000003","0.34750000000000003","0.34750000000000003","0.865","0.865","0.865","0.865","0.865","0.865","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"2869","0","0","0","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.7525","0.7525","0.7525","0","0","0","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075"
"2870","0","0","0","0.595","0.595","0.595","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525","0","0","0","0","0","0","0","0","0"
"2871","0.5725","0.5725","0.5725","0.55","0.55","0.55","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0","0","0"
"2872","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.25750000000000006","0.25750000000000006","0.25750000000000006","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.55","0.55","0.55","0.55","0.55","0.55","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.6625","0.6625","0.6625"
